id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,distance_expectedC1C2,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
57123bec83e8e,21,Male,32,no,objTwoColors,#00FF80,187,65,309,2,0.53,0.1,0.24,0.09,0.05,0.07
571247f66fb51,27,Male,32,no,objTwoColors,#00FF80,172,136,995,3,0.44,0.03,0.25,0.05,0.06,0.03
571260c120253,22,Male,32,no,objTwoColors,#00FF80,199,53,235,4,0.62,0.1,0.25,0.1,0.09,0.12
5712649f2fada,26,Male,12,no,objTwoColors,#00FF80,193,318,190,4,0.58,0.44,0.28,0.12,0.34,0.25
57127cb3ab1fe,1,Male,12,no,objTwoColors,#00FF80,59,181,482,3,0.18,0.11,0.23,0.11,0.05,0.07
5713b10383207,40,Male,32,no,objTwoColors,#00FF80,207,59,104,4,0.66,0.09,0.27,0.09,0.1,0.13
57190633f233f,30,Male,32,no,objTwoColors,#00FF80,195,65,331,4,0.58,0.09,0.25,0.08,0.07,0.09
572767049ccfa,24,Male,32,yes,objTwoColors,#00FF9A,123,184,399,3,0.09,0.02,0.26,0.05,0.04,0.05
572c85675a5ef,23,Male,32,yes,objTwoColors,#00FF80,161,115,265,4,0.4,0.07,0.27,0.08,0,0.03
5734918f46823,26,Male,32,no,objTwoColors,#00FF80,3,62,301,4,0.63,0.25,0.29,0.24,0.25,0.22
5734aa4c927a8,22,Male,15,no,objTwoColors,#00FF80,193,59,505,4,0.57,0.1,0.24,0.09,0.07,0.09
5734e848ad81a,21,Male,4,no,objTwoColors,#00FF80,150,153,311,4,0.21,0.02,0.25,0.07,0.04,0.02
5735d3455a84c,29,Male,32,no,objTwoColors,#00FF80,158,163,478,5,0.2,0.06,0.23,0.06,0.09,0.06
5736048bb110b,19,Male,32,no,objTwoColors,#00FF80,157,150,174,5,0.28,0.02,0.25,0.07,0.05,0.03
573634984323e,19,Male,32,no,objTwoColors,#00FF80,181,52,278,3,0.51,0.11,0.23,0.13,0.06,0.08
57363b3954a26,55,Male,16,no,objTwoColors,#00FF80,187,63,241,3,0.53,0.1,0.24,0.09,0.06,0.08
573664e1a4a96,49,Male,18,no,objTwoColors,#00FF80,61,177,399,2,0.16,0.11,0.23,0.11,0.05,0.06
57366c199283c,19,Male,32,no,objTwoColors,#00FF80,130,122,281,4,0.26,0.1,0.3,0.12,0.06,0.1
573678e895606,27,Male,2,no,objTwoColors,#00FF80,59,237,274,5,0.45,0.02,0.35,0.09,0.21,0.21
5738cf3d97a58,23,Male,32,no,objTwoColors,#00FF80,56,131,232,3,0.37,0.09,0.27,0.17,0.06,0.09
573a0b8280839,29,Male,21,yes,objTwoColors,#00FF9A,0,40,76,3,0.67,0.33,0.3,0.28,0.32,0.29
573c70dabcfe0,49,Male,32,yes,objTwoColors,#00FF9A,87,186,216,3,0.11,0.07,0.25,0.05,0.04,0.05
573e4022949b1,24,Male,32,yes,objTwoColors,#00FF9A,149,0,511,5,0.48,0.1,0.3,0.19,0.12,0.15
573e47c26cb8e,24,Male,32,yes,objTwoColors,#00FF9A,38,215,113,2,0.49,0.1,0.31,0.13,0.18,0.2
573e4d0eb795b,24,Male,32,yes,objTwoColors,#00FF9A,241,53,355,5,0.78,0.32,0.36,0.1,0.23,0.22
573edae85268b,27,Male,32,yes,objTwoColors,#00FF9A,245,57,309,4,0.77,0.32,0.36,0.09,0.22,0.21
5740ad339507d,40,Male,32,yes,objTwoColors,#00FF9A,207,58,94,4,0.66,0.09,0.27,0.09,0.1,0.14
5740b0f8e9734,62,Male,33,yes,objTwoColors,#00FF9A,156,0,345,5,0.52,0.09,0.29,0.19,0.13,0.14
5740b686127bb,32,Male,32,yes,objTwoColors,#00FF9A,203,88,196,3,0.63,0.04,0.28,0.04,0.08,0.1
574297edae49c,24,Male,32,no,objTwoColors,#00FF80,198,0,420,2,0.77,0.39,0.3,0.16,0.24,0.21
5744dce84ffa5,16,Male,13,no,objTwoColors,#00FF80,57,180,196,3,0.19,0.11,0.23,0.12,0.05,0.07
57459c393bbd0,29,Male,31,no,objTwoColors,#00FF80,107,0,968,4,0.4,0.15,0.32,0.2,0.12,0.16
5745f6f039dc9,15,Male,33,no,objTwoColors,#00FF80,0,0,0,5,0.8,0.39,0.38,0.36,0.39,0.38
574859b8f3379,30,Male,32,yes,objTwoColors,#00FF9A,99,186,334,3,0.08,0.05,0.26,0.04,0.04,0.05
5756ab1701ba0,21,Male,32,yes,objTwoColors,#00FF9A,0,144,278,4,0.58,0.1,0.3,0.19,0.12,0.15
5756ae6897296,21,Male,32,yes,objTwoColors,#00FF9A,59,179,112,4,0.17,0.11,0.23,0.11,0.05,0.07
5757fd2703090,22,Male,32,yes,objTwoColors,#00FF80,151,0,57,3,0.49,0.1,0.3,0.19,0.12,0.15
5757ffca0b4b1,24,Male,32,yes,objTwoColors,#00FF80,180,60,443,4,0.49,0.11,0.23,0.11,0.05,0.07
57581518c2c07,25,Male,32,yes,objTwoColors,#00FF80,206,56,104,4,0.65,0.09,0.27,0.1,0.11,0.14
57582b17cd76a,26,Male,32,yes,objTwoColors,#00FF80,118,177,131,2,0.05,0.03,0.26,0.06,0.03,0.03
